playerid,dates,handle,ggr,last_12months_segment,Target_CG,bonus
1194792,3/30/2019,1849.76,-929.94,high,Target,20
1302559,1/9/2020,1848.1,332.39,high,Target,20
1272983,10/15/2019,1847.3,-764.75,high,Target,20
1200495,11/8/2019,1846.65,54.51,low,Target,5
1190747,6/6/2019,1846,520.04,high,Target,20
1233289,1/12/2020,1844.9,-423.5,medium,Target,10
1263148,5/11/2019,1844.55,370.03,vip,Target,50
1267468,8/23/2019,1844.5,203.4,medium,Target,10
1252502,2/3/2020,1844,145,medium,Target,10
1187561,2/17/2019,1843.4,674.95,high,Target,20
1445628,12/21/2019,1843.1,-291.4,medium,Target,10
1170785,3/22/2019,1841.35,148.27,medium,Target,10
1171041,11/19/2019,1839.55,241.66,high,Target,20
1419287,1/23/2020,1839,32.5,low,Target,5
1187561,11/21/2019,1838.6,112.74,high,Target,20
1158039,10/3/2019,1838.25,-147.8,vip,Target,50
1171041,11/4/2019,1837.95,-58.7,high,Target,20
1187561,4/14/2019,1837.6,46.3,high,Target,20
1387425,2/2/2020,1837,175,low,Target,5
1187561,3/4/2019,1836.8,421.15,high,Target,20
1171041,10/30/2019,1834.85,-316.73,high,Target,20
1171041,10/19/2019,1833.6,13.5,high,Target,20
1190747,5/10/2019,1833,432.49,high,Target,20
1196912,5/4/2019,1831.15,190.05,medium,Target,10
1272983,1/14/2020,1829.1,120.96,high,Target,20
1196912,12/27/2019,1827.8,154.75,medium,Target,10
1158039,6/28/2019,1827.64,468.23,vip,Target,50
1187561,4/15/2019,1826.5,659.87,high,Target,20
1298486,7/25/2019,1826,309.5,low,Control Group,0
1164847,7/11/2019,1822.1,99.95,high,Target,20
1190747,1/21/2019,1822,201.04,high,Target,20
1267187,2/17/2019,1817.9,211.25,high,Target,20
1285368,4/13/2019,1816.5,510,medium,Target,10
1194792,4/10/2019,1816.4,-281.9,high,Target,20
1237973,1/10/2020,1814.46,189.79,medium,Target,10
1190747,1/22/2019,1813.8,700.52,high,Target,20
1164847,7/30/2019,1813.74,169.73,high,Target,20
1217510,11/14/2019,1813.53,104.03,high,Control Group,0
1182424,2/8/2019,1810,-10,low,Target,5
1223889,9/21/2019,1808.05,154.29,medium,Target,10
1195690,11/30/2019,1805.4,248.95,high,Control Group,0
1190747,2/3/2019,1804,166.72,high,Target,20
1368045,11/17/2019,1804,126,high,Target,20
1217510,2/9/2019,1803.67,18.8,high,Control Group,0
1233289,5/30/2019,1803.6,325.9,medium,Target,10
1171041,7/24/2019,1802.5,202.25,high,Target,20
1165513,11/3/2019,1801.2,123.43,vip,Target,50
1158039,2/3/2019,1801.15,421.92,vip,Target,50
1292198,6/1/2019,1799.94,93.84,medium,Target,10
1128604,4/26/2019,1799.6,-275.04,medium,Target,10
1251036,3/28/2019,1799.45,-12.72,medium,Control Group,0
1171041,10/20/2019,1798.8,118.23,high,Target,20
1272983,8/29/2019,1798.05,500.57,high,Target,20
1190747,2/27/2019,1798,758.08,high,Target,20
1128675,1/24/2019,1797,9.6,low,Target,5
1269553,9/18/2019,1795,-40,medium,Target,10
1302559,11/6/2019,1794.35,564.23,high,Target,20
1196912,1/26/2019,1793.2,27.75,medium,Target,10
1445628,12/26/2019,1792.68,115.98,medium,Target,10
1263148,5/25/2019,1789.2,450,vip,Target,50
1165513,5/2/2019,1789.15,100,vip,Target,50
1254385,11/6/2019,1789,-215.5,medium,Target,10
1165513,10/3/2019,1788.35,284.94,vip,Target,50
1250542,10/8/2019,1786.4,-586.1,low,Target,5
1368045,2/2/2020,1784,-42.5,high,Target,20
1255673,4/3/2019,1782.25,110.4,medium,Target,10
1267468,10/19/2019,1781,249,medium,Target,10
1232188,3/4/2019,1778.5,117.5,vip,Target,50
1187561,1/25/2019,1776.45,186.45,high,Target,20
1261999,6/2/2019,1775.6,100.45,low,Target,5
1158039,3/5/2019,1773,215.4,vip,Target,50
1158039,2/18/2019,1770.4,742.85,vip,Target,50
1341015,10/9/2019,1769.47,575.64,low,Target,5
1302559,10/27/2019,1769.3,84.42,high,Target,20
1263148,3/23/2019,1767.65,269.91,vip,Target,50
1165513,2/11/2019,1767.2,25.05,vip,Target,50
1296808,11/8/2019,1767.18,506.52,high,Target,20
1164847,4/11/2019,1766.31,101.14,high,Target,20
1241121,9/14/2019,1765.54,836.49,high,Target,20
1278815,1/8/2020,1765.25,205.8,low,Target,5
1165513,1/13/2020,1764.85,88.34,vip,Target,50
1171041,4/2/2019,1763.3,91.15,high,Target,20
1190747,5/8/2019,1763,-280.43,high,Target,20
1143877,3/11/2019,1761.5,105.36,low,Target,5
1292198,6/3/2019,1760.28,575.73,medium,Target,10
1171041,7/3/2019,1759.9,-371.39,high,Target,20
1368045,1/17/2020,1759,169.5,high,Target,20
1195690,4/7/2019,1758.55,349.51,high,Control Group,0
1263148,8/21/2019,1758.35,138.75,vip,Target,50
1217510,6/26/2019,1756.2,20.96,high,Control Group,0
1267468,5/14/2019,1756,0,medium,Target,10
1438655,1/13/2020,1755.9,-132.83,low,Target,5
1227302,2/17/2019,1755.19,627.92,vip,Target,50
1165513,9/9/2019,1754.05,79.95,vip,Target,50
1263148,3/15/2019,1753.05,200.14,vip,Target,50
1302559,12/16/2019,1752.6,54.63,high,Target,20
1190747,3/29/2019,1749.65,204.91,high,Target,20
1298892,1/2/2020,1749.25,96.5,medium,Target,10
1195690,5/17/2019,1747.4,279.83,high,Control Group,0
1250416,3/14/2019,1746.45,34.95,low,Control Group,0
1242483,2/23/2019,1745,-80,low,Target,5
1372233,12/29/2019,1745,-374.5,low,Target,5
1274739,5/25/2019,1744.9,319.81,medium,Target,10
1263148,11/1/2019,1742.22,365.9,vip,Target,50
1171041,1/6/2020,1740,300.08,high,Target,20
1148935,7/2/2019,1739.34,94.54,medium,Target,10
1165513,6/13/2019,1739.15,227.05,vip,Target,50
1165513,10/8/2019,1739.1,124.84,vip,Target,50
1517877,1/30/2020,1739,-82.71,low,Target,5
1170277,6/17/2019,1738.5,100,high,Target,20
1359358,12/23/2019,1735.3,-244.95,medium,Target,10
1171041,6/26/2019,1731.2,1.57,high,Target,20
1136220,5/25/2019,1730.8,65.01,medium,Control Group,0
1171041,9/16/2019,1730.8,456.51,high,Target,20
1263148,8/19/2019,1730.8,208.76,vip,Target,50
1165513,12/29/2019,1730.37,305.53,vip,Target,50
1406090,12/27/2019,1728,-7.73,medium,Control Group,0
1283078,5/15/2019,1727.7,-10.4,medium,Target,10
1254385,11/14/2019,1727,-96.5,medium,Target,10
1136220,4/2/2019,1726.85,60.06,medium,Control Group,0
1164847,1/2/2020,1724.7,99.15,high,Target,20
1190747,2/5/2019,1724.5,712.47,high,Target,20
1194792,4/27/2019,1723.72,716.82,high,Target,20
1263148,10/27/2019,1723.25,250,vip,Target,50
1406090,11/13/2019,1723,175.1,medium,Control Group,0
1301170,1/16/2020,1723,-89.25,low,Control Group,0
1406090,1/7/2020,1721.5,-210,medium,Control Group,0
1183228,7/23/2019,1721.2,-119.25,medium,Target,10
1217510,5/11/2019,1719.4,128.34,high,Control Group,0
1241121,8/1/2019,1719.12,-1705.18,high,Target,20
1280241,7/3/2019,1719,86.5,low,Target,5
1128604,8/21/2019,1718.5,90.55,medium,Target,10
1272983,5/29/2019,1717.2,500.1,high,Target,20
1187561,10/23/2019,1717.05,383.2,high,Target,20
1493906,1/17/2020,1715,204.5,low,Control Group,0
1230001,3/30/2019,1712.79,599.4,high,Target,20
1158039,6/18/2019,1712,199.7,vip,Target,50
1165513,6/19/2019,1711.15,465.23,vip,Target,50
1269553,8/2/2019,1710,-35,medium,Target,10
1517877,1/23/2020,1709,-183.61,low,Target,5
1162357,4/10/2019,1708.86,1.07,low,Target,5
1171041,8/6/2019,1707.85,233.93,high,Target,20
1241121,9/13/2019,1706.7,478.25,high,Target,20
1372233,12/31/2019,1705,225,low,Target,5
1128604,2/26/2019,1704.5,130,medium,Target,10
1237560,10/31/2019,1702.9,370.3,vip,Control Group,0
1258202,7/31/2019,1702.8,19.81,low,Target,5
1272983,7/28/2019,1701.9,-193.53,high,Target,20
1165513,11/13/2019,1699.2,70.36,vip,Target,50
1237560,7/9/2019,1698.5,635.35,vip,Control Group,0
1289290,5/5/2019,1697.25,45.5,low,Control Group,0
1187561,12/11/2019,1696.75,-42.28,high,Target,20
1237560,7/25/2019,1696.4,474.75,vip,Control Group,0
1269553,1/20/2020,1695,165,medium,Target,10
1187561,10/26/2019,1694.4,-485.36,high,Target,20
1171041,4/30/2019,1692.75,61,high,Target,20
1368045,1/18/2020,1692.5,115.5,high,Target,20
1242483,1/21/2019,1689,23,low,Target,5
1272983,8/11/2019,1688.68,-201.06,high,Target,20
1217510,11/9/2019,1688.28,123.76,high,Control Group,0
1419287,2/2/2020,1688,-92,low,Target,5
1139939,7/7/2019,1687.1,-270.93,low,Target,5
1177666,3/14/2019,1686,-88.05,medium,Control Group,0
1165513,5/1/2019,1684.4,136.47,vip,Target,50
1233289,6/16/2019,1682.2,62.06,medium,Target,10
1272983,9/10/2019,1681,139.37,high,Target,20
1303970,1/9/2020,1677.9,-11.95,medium,Control Group,0
1171041,1/22/2020,1677.4,80.77,high,Target,20
1283078,4/13/2019,1676,-46,medium,Target,10
1428473,1/8/2020,1676,301,high,Target,20
1158039,9/7/2019,1675.92,-164.12,vip,Target,50
1194792,3/10/2019,1675.6,750.27,high,Target,20
1136220,3/15/2019,1675.5,65.14,medium,Control Group,0
1187561,10/31/2019,1675,-418.64,high,Target,20
1233289,12/16/2019,1674,525.24,medium,Target,10
1170785,1/27/2019,1672.7,369.83,medium,Target,10
1267468,5/17/2019,1671.5,251,medium,Target,10
1263148,3/20/2019,1670.6,370.11,vip,Target,50
1158039,2/27/2019,1669.4,319.5,vip,Target,50
1187561,10/20/2019,1668,-295.95,high,Target,20
1171041,9/25/2019,1667.8,-202.8,high,Target,20
1131401,1/31/2020,1667.76,-100.09,medium,Target,10
1406090,1/11/2020,1667.75,169.71,medium,Control Group,0
1190747,2/25/2019,1666.9,-233.25,high,Target,20
1190747,1/25/2019,1666,149.91,high,Target,20
1158039,1/15/2020,1665.4,58.95,vip,Target,50
1187561,4/29/2019,1662.2,529.9,high,Target,20
1130358,4/9/2019,1661.95,-181.34,low,Target,5
1128675,7/27/2019,1660.1,29.93,low,Target,5
1272983,3/28/2019,1659.75,243.38,high,Target,20
1160970,1/10/2020,1659.05,104.06,low,Control Group,0
1517877,1/27/2020,1658.5,83.39,low,Target,5
1445628,2/6/2020,1658.3,-308.75,medium,Target,10
1158039,9/19/2019,1656.2,218.81,vip,Target,50
1271992,5/23/2019,1655.9,-162.6,low,Target,5
1190747,4/28/2019,1655.85,-127.46,high,Target,20
1233289,10/2/2019,1654.8,-406.99,medium,Target,10
1263148,11/24/2019,1653.75,252.35,vip,Target,50
1128604,5/12/2019,1653.3,66.51,medium,Target,10
1269553,10/1/2019,1652,4.5,medium,Target,10
1225365,12/19/2019,1650.4,150.04,low,Target,5
1187561,9/10/2019,1648.35,297.45,high,Target,20
1267187,3/12/2019,1648.1,495.86,high,Target,20
1171041,10/1/2019,1648,474.39,high,Target,20
1171041,3/5/2019,1647.4,276.66,high,Target,20
1190747,3/20/2019,1646.5,41.84,high,Target,20
1272983,9/21/2019,1646.3,-125.09,high,Target,20
1194792,5/24/2019,1646,929.7,high,Target,20
1298892,1/12/2020,1646,226,medium,Target,10
1263148,6/5/2019,1645.45,350.05,vip,Target,50
1272275,1/27/2019,1644,492,low,Target,5
1187561,8/21/2019,1642.1,210.7,high,Target,20
1270030,8/16/2019,1640,200,high,Control Group,0
1217510,5/18/2019,1639.61,-145.05,high,Control Group,0
1190747,4/9/2019,1638.7,219.25,high,Target,20
1272983,10/29/2019,1635.75,224.17,high,Target,20
1272983,12/8/2019,1634.85,2.15,high,Target,20
1171041,8/5/2019,1633.6,325.09,high,Target,20
1194792,3/18/2019,1629.1,356.16,high,Target,20
1164847,12/16/2019,1628.49,109.15,high,Target,20
1187561,3/12/2019,1627.65,-1201.2,high,Target,20
1272983,12/9/2019,1626.7,200.35,high,Target,20
1292198,5/28/2019,1626.24,19.44,medium,Target,10
1252502,12/29/2019,1625,29.5,medium,Target,10
1256770,3/10/2019,1622,149.5,medium,Control Group,0
1269553,2/10/2019,1619,42,medium,Target,10
1283078,4/23/2019,1618.8,34.44,medium,Target,10
1263148,8/2/2019,1617.95,265.51,vip,Target,50
1283078,5/20/2019,1616.5,-49.86,medium,Target,10
1158039,2/22/2019,1616.35,405.2,vip,Target,50
1256953,9/6/2019,1616,500,low,Target,5
1187561,12/4/2019,1615.2,199.84,high,Target,20
1200495,2/2/2019,1614.5,105.25,low,Target,5
1171041,3/31/2019,1614.25,12.29,high,Target,20
1406090,2/4/2020,1614,-84.37,medium,Control Group,0
1359358,1/11/2020,1613.65,1.25,medium,Target,10
1281511,1/6/2020,1613,-77,low,Target,5
1164847,2/3/2019,1611.48,36.81,high,Target,20
1263148,4/29/2019,1611.1,200.1,vip,Target,50
1296808,10/16/2019,1610.25,-199.1,high,Target,20
1272983,2/5/2020,1610.15,-126.9,high,Target,20
1187561,11/30/2019,1609.9,336.6,high,Target,20
1406090,11/26/2019,1609,169.88,medium,Control Group,0
1128604,5/15/2019,1607.95,105.29,medium,Target,10
1194792,5/26/2019,1607.8,294.38,high,Target,20
1252502,12/31/2019,1607,-151.5,medium,Target,10
1187561,9/7/2019,1603.55,-24.76,high,Target,20
1136220,12/16/2019,1602.35,56.27,medium,Control Group,0
1190747,2/22/2019,1601.9,401.71,high,Target,20
1182715,5/13/2019,1601,100,low,Target,5
1263148,11/29/2019,1600.51,300,vip,Target,50
1171041,9/27/2019,1600.2,338.15,high,Target,20
1196912,2/3/2019,1599.4,100,medium,Target,10
1187561,12/16/2019,1597.9,385.5,high,Target,20
1237560,5/13/2019,1597.6,282.6,vip,Control Group,0
1158039,10/8/2019,1597.5,-465.35,vip,Target,50
1128604,2/11/2019,1596.9,245.39,medium,Target,10
1171041,12/13/2019,1593.6,175.32,high,Target,20
1329380,1/2/2020,1593.5,99.5,low,Control Group,0
1132221,4/19/2019,1592,20.1,medium,Target,10
1130293,1/19/2020,1591.35,200.98,low,Target,5
1195690,3/9/2019,1590.25,140.05,high,Control Group,0
1167420,1/28/2020,1589.91,335.2,vip,Control Group,0
1292196,5/27/2019,1588,329.92,high,Control Group,0
1406090,1/1/2020,1587.75,100.41,medium,Control Group,0
1241121,8/2/2019,1587,-430.9,high,Target,20
1252502,11/25/2019,1586,200,medium,Target,10
1131432,6/14/2019,1583.5,-224.65,medium,Target,10
1233289,12/8/2019,1583.2,290.1,medium,Target,10
1158039,3/10/2019,1583,710.5,vip,Target,50
1217510,2/2/2019,1581.93,133,high,Control Group,0
1251036,6/16/2019,1580.4,-451.46,medium,Control Group,0
1298892,12/31/2019,1580.25,93.75,medium,Target,10
1333887,12/13/2019,1578.32,220.27,low,Target,5
1267468,6/19/2019,1578,174,medium,Target,10
1406090,1/2/2020,1577.75,-265.09,medium,Control Group,0
1171041,5/8/2019,1576.95,-145.41,high,Target,20
1302559,10/12/2019,1573.9,155.01,high,Target,20
1195690,10/18/2019,1573.5,345.15,high,Control Group,0
1187561,11/26/2019,1571.05,-558.87,high,Target,20
1187561,6/23/2019,1570.65,187,high,Target,20
1132221,2/14/2019,1570,30,medium,Target,10
1171041,11/2/2019,1567.6,158.31,high,Target,20
1164847,12/19/2019,1567.08,48.51,high,Target,20
1195690,12/27/2019,1566.4,394.94,high,Control Group,0
1194792,2/23/2019,1566,-308.59,high,Target,20
1187561,12/29/2019,1565.85,537.21,high,Target,20
1165513,10/11/2019,1565.1,35.27,vip,Target,50
1239210,4/14/2019,1563.98,-288.77,medium,Control Group,0
1230001,1/27/2020,1563.44,527.49,high,Target,20
1263148,1/10/2020,1563.15,311.7,vip,Target,50
1187561,7/26/2019,1563.05,-196.44,high,Target,20
1171041,8/8/2019,1562,-346.6,high,Target,20
1464727,1/27/2020,1561,140.25,low,Target,5
1250542,9/13/2019,1558.05,99.85,low,Target,5
1217510,4/2/2019,1556.7,-82.72,high,Control Group,0
1251036,6/13/2019,1556.6,-152.83,medium,Control Group,0
1263148,12/31/2019,1556.41,512.01,vip,Target,50
1187561,11/19/2019,1555.4,8.14,high,Target,20
1158811,2/10/2019,1553.18,-88.73,low,Target,5
1128604,2/24/2019,1552.6,-14.25,medium,Target,10
1291622,11/7/2019,1552.25,33.95,low,Target,5
1296808,10/19/2019,1551.9,285.15,high,Target,20
1270030,7/17/2019,1551,210,high,Control Group,0
1270030,2/28/2019,1550,-700,high,Control Group,0
1406090,1/9/2020,1548.75,85.45,medium,Control Group,0
1171041,3/30/2019,1547.4,4.8,high,Target,20
1391374,11/29/2019,1547.25,37.5,medium,Target,10
1239210,4/4/2019,1546.08,78.33,medium,Control Group,0
1269553,11/4/2019,1546,92,medium,Target,10
1187561,11/1/2019,1545.6,443.33,high,Target,20
1170785,3/25/2019,1545.45,87.04,medium,Target,10
1251036,6/14/2019,1544,19.8,medium,Control Group,0
1190747,6/2/2019,1542.6,49.4,high,Target,20
1406090,12/6/2019,1542,114.76,medium,Control Group,0
1139939,3/6/2019,1541.95,40.04,low,Target,5
1254983,3/21/2019,1540.7,24.15,low,Target,5
1171041,12/31/2019,1540.6,-239.84,high,Target,20
1187561,11/15/2019,1540.35,450.93,high,Target,20
1164847,8/7/2019,1535.66,77.24,high,Target,20
1136220,9/14/2019,1533.95,54.65,medium,Control Group,0
1187561,3/20/2019,1533.55,-559.7,high,Target,20
1268278,3/2/2019,1533.33,139.56,low,Target,5
1165513,9/15/2019,1533.05,203.1,vip,Target,50
1406090,12/29/2019,1530.75,-124.78,medium,Control Group,0
1158039,1/11/2020,1530.6,201.15,vip,Target,50
1233289,11/9/2019,1527.6,-201.83,medium,Target,10
1273137,1/31/2019,1527.28,409.93,no bet,Target,5
1187561,7/1/2019,1526.45,593.05,high,Target,20
1128604,7/28/2019,1526.35,30.03,medium,Target,10
1212002,8/12/2019,1526,-1647,medium,Target,10
1296808,10/18/2019,1526,345.75,high,Target,20
1517877,2/6/2020,1526,181.17,low,Target,5
1297604,8/14/2019,1523.8,290.05,medium,Target,10
1303970,1/15/2020,1523.4,13.15,medium,Control Group,0
1223889,7/13/2019,1519.1,5.27,medium,Target,10
1180429,1/1/2020,1518.27,89.62,low,Target,5
1303970,1/17/2020,1518.2,36.25,medium,Control Group,0
1237973,1/26/2020,1517,36.11,medium,Target,10
1272983,1/10/2020,1515.9,300.03,high,Target,20
1303970,1/13/2020,1515.7,36.4,medium,Control Group,0
1164847,2/21/2019,1514.85,92.87,high,Target,20
1164847,11/16/2019,1513.62,293.39,high,Target,20
1231623,7/19/2019,1513,0.9,low,Target,5
1406090,11/23/2019,1512,-46.08,medium,Control Group,0
1170277,7/27/2019,1511.5,179.02,high,Target,20
1201401,7/18/2019,1507.06,-1000.27,low,Target,5
1263148,2/25/2019,1506.95,315.07,vip,Target,50
1272983,11/14/2019,1506.76,49.97,high,Target,20
1158811,6/16/2019,1506.6,-31.55,low,Target,5
1187561,10/11/2019,1506.45,181.56,high,Target,20
1221034,3/11/2019,1505,-66.5,low,Target,5
1387361,10/24/2019,1504.5,252.11,low,Target,5
1194792,4/24/2019,1502,535.5,high,Target,20
1194792,3/22/2019,1499.52,272.62,high,Target,20
1212002,3/26/2019,1499,350,medium,Target,10
1272983,11/1/2019,1498.95,403.37,high,Target,20
1223889,2/6/2019,1498.65,-2.1,medium,Target,10
1252502,6/3/2019,1498,-5,medium,Target,10
1233289,8/1/2019,1496.8,715,medium,Target,10
1368414,10/21/2019,1496.43,-10.05,low,Target,5
1267468,7/23/2019,1494,12,medium,Target,10
1217510,8/31/2019,1487.87,69,high,Control Group,0
1181743,11/25/2019,1487.7,42.82,low,Target,5
1131432,3/7/2019,1487,218,medium,Target,10
1187561,4/10/2019,1486.85,667.94,high,Target,20
1165513,9/4/2019,1485.65,155.67,vip,Target,50
1263148,1/21/2020,1484.4,360.5,vip,Target,50
1419287,2/5/2020,1482,38.17,low,Target,5
1128604,8/2/2019,1481.75,83.5,medium,Target,10
1217510,2/16/2019,1481.62,67.98,high,Control Group,0
1263148,2/7/2019,1481.25,30.01,vip,Target,50
1406090,11/20/2019,1480.5,35.62,medium,Control Group,0
1357184,10/6/2019,1479.24,200.04,low,Target,5
1272164,1/31/2019,1478.75,243.58,low,Target,5
1134657,2/2/2019,1476.8,150.06,low,Target,5
1302559,10/9/2019,1473.9,109.51,high,Target,20
1232188,4/27/2019,1473.8,55,vip,Target,50
1171041,2/1/2019,1473.6,80.85,high,Target,20
1272983,4/22/2019,1472.95,206.48,high,Target,20
1160970,2/15/2019,1470.4,163.16,low,Control Group,0
1303970,12/28/2019,1470,-32.75,medium,Control Group,0
1187561,1/31/2020,1469.95,-384.6,high,Target,20
1475368,1/15/2020,1468.05,310,medium,Target,10
1263148,5/5/2019,1466.9,256.39,vip,Target,50
1187561,9/17/2019,1466.45,179.89,high,Target,20
1218039,1/25/2019,1466.32,303.89,low,Target,5
1187561,3/29/2019,1466.15,-428.71,high,Target,20
1233289,9/18/2019,1466,406.32,medium,Target,10
1302559,1/26/2020,1464.7,67.57,high,Target,20
1270833,2/2/2019,1462.2,64.27,low,Target,5
1263148,8/7/2019,1461.8,50.7,vip,Target,50
1263148,4/28/2019,1461.4,473.97,vip,Target,50
1464727,1/23/2020,1461.25,51.75,low,Target,5
1187561,7/12/2019,1461.2,211.06,high,Target,20
1275092,7/13/2019,1458.4,198.95,medium,Target,10
1171041,1/31/2019,1457,350.2,high,Target,20
1272983,10/20/2019,1456.65,399.78,high,Target,20
1171041,6/13/2019,1456.3,155.85,high,Target,20
1165513,9/30/2019,1453.6,280.94,vip,Target,50
1406090,11/16/2019,1453.5,-14.88,medium,Control Group,0
1406090,1/6/2020,1453.25,180.65,medium,Control Group,0
1162357,1/31/2020,1452.91,10.7,low,Target,5
1263148,6/24/2019,1452.65,405.1,vip,Target,50
1158039,8/21/2019,1451.55,307.21,vip,Target,50
1133225,9/9/2019,1449.2,-323.9,medium,Target,10
1160970,12/25/2019,1447.7,-196.4,low,Control Group,0
1223889,12/1/2019,1447.67,210.02,medium,Target,10
1279794,12/9/2019,1444.63,100.48,low,Target,5
1187561,7/22/2019,1444.35,380.88,high,Target,20
1267468,4/14/2019,1444,156,medium,Target,10
1272983,5/12/2019,1442.85,-41.61,high,Target,20
1132221,1/30/2019,1442.6,10.15,medium,Target,10
1187561,9/18/2019,1440.25,134.53,high,Target,20
1194792,5/30/2019,1439.48,50.48,high,Target,20
1128604,6/14/2019,1438.8,-35.07,medium,Target,10
1270153,3/5/2019,1437.7,452.1,low,Target,5
1187561,8/7/2019,1437.15,82.32,high,Target,20
1272983,10/14/2019,1435.4,-252.58,high,Target,20
1272983,3/20/2019,1434.21,86.46,high,Target,20
